Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Calories_per_hour,Water_per_kg,HRR,Rel_Intensity
25.0,Female,65.9,1.73,180.0,151.0,56.0,1.66,825.0,Cardio,10.0,2.5,3.0,1.0,15.58,496.98795180722897,0.03793626707132018,124.0,0.7661290322580645
23.0,Female,78.7,1.68,191.0,132.0,70.0,1.28,1319.0,Strength,21.1,3.5,2.0,2.0,20.39,1030.46875,0.044472681067344345,121.0,0.512396694214876
43.0,Male,74.2,1.76,188.0,141.0,68.0,0.98,1426.0,Cardio,21.2,3.1,2.0,3.0,20.52,1455.1020408163265,0.04177897574123989,120.0,0.6083333333333333
18.0,Male,56.1,2.0,180.0,120.0,57.0,1.04,1461.0,HIIT,27.4,2.0,5.0,2.0,12.32,1404.8076923076922,0.035650623885918005,123.0,0.5121951219512195
45.0,Female,42.1,1.86,194.0,129.0,74.0,0.91,1176.0,Strength,22.1,3.6,5.0,1.0,33.0,1292.3076923076922,0.0855106888361045,120.0,0.4583333333333333
18.0,Male,40.0,1.73,168.0,121.0,73.0,0.64,1153.0,HIIT,29.9,3.1,2.0,3.0,18.62,1801.5625,0.0775,95.0,0.5052631578947369
18.0,Male,40.0,1.85,175.0,144.0,51.0,2.0,1318.0,Strength,32.7,2.0,4.0,2.0,21.16,659.0,0.05,124.0,0.75
20.0,Male,65.3,1.81,171.0,168.0,74.0,0.75,793.0,Strength,24.4,2.1,3.0,2.0,22.57,1057.3333333333333,0.03215926493108729,97.0,0.9690721649484536
22.0,Female,40.0,1.75,181.0,155.0,50.0,2.0,998.0,Strength,27.0,1.8,3.0,1.0,12.82,499.0,0.045,131.0,0.8015267175572519
28.0,Female,107.7,1.99,188.0,129.0,55.0,2.0,1127.0,Yoga,10.0,2.0,2.0,1.0,17.86,563.5,0.018570102135561744,133.0,0.556390977443609
18.0,Female,40.0,1.8,196.0,120.0,70.0,2.0,979.0,Cardio,10.0,2.6,4.0,1.0,20.06,489.5,0.065,126.0,0.3968253968253968
57.0,Female,70.0,1.81,167.0,154.0,53.0,1.3,1149.0,Yoga,26.6,1.5,3.0,3.0,12.32,883.8461538461538,0.02142857142857143,114.0,0.8859649122807017
55.0,Female,63.2,1.59,161.0,168.0,69.0,1.49,1094.0,Yoga,19.0,3.6,3.0,2.0,17.45,734.228187919463,0.056962025316455694,92.0,1.076086956521739
50.0,Male,69.6,1.71,167.0,169.0,57.0,0.98,470.0,Yoga,27.2,2.7,2.0,2.0,20.42,479.5918367346939,0.03879310344827587,110.0,1.018181818181818
32.0,Male,57.0,1.76,170.0,160.0,71.0,1.82,904.0,Strength,30.9,3.3,4.0,3.0,16.01,496.7032967032967,0.05789473684210526,99.0,0.898989898989899
20.0,Female,75.8,1.87,160.0,163.0,63.0,2.0,988.0,HIIT,23.5,2.7,4.0,3.0,12.32,494.0,0.03562005277044855,97.0,1.0309278350515463
18.0,Male,54.7,1.6,167.0,156.0,57.0,1.63,1134.0,Yoga,22.7,3.4,4.0,2.0,15.86,695.7055214723927,0.06215722120658135,110.0,0.9
30.0,Male,62.2,1.69,164.0,134.0,67.0,1.24,1783.0,Cardio,30.3,3.2,3.0,2.0,25.59,1437.9032258064517,0.05144694533762058,97.0,0.6907216494845361
18.0,Male,97.5,2.0,169.0,159.0,68.0,1.17,782.0,Strength,24.8,1.8,2.0,1.0,42.88,668.3760683760684,0.018461538461538463,101.0,0.900990099009901
31.0,Female,51.0,1.56,193.0,140.0,64.0,1.41,1347.0,Cardio,28.6,3.5,2.0,2.0,25.42,955.3191489361702,0.06862745098039216,129.0,0.5891472868217055
18.0,Male,50.6,1.89,189.0,130.0,66.0,1.37,1278.0,HIIT,28.5,3.7,4.0,2.0,27.87,932.8467153284671,0.07312252964426878,123.0,0.5203252032520326
31.0,Female,71.0,1.81,199.0,158.0,68.0,1.87,1228.0,Strength,29.6,2.7,2.0,2.0,14.52,656.6844919786096,0.03802816901408451,131.0,0.6870229007633588
28.0,Female,70.0,1.74,198.0,169.0,69.0,2.0,1468.0,Cardio,28.4,2.8,4.0,2.0,21.91,734.0,0.04,129.0,0.7751937984496124
23.0,Male,57.8,1.87,172.0,142.0,54.0,1.46,1741.0,Strength,28.7,3.5,3.0,2.0,13.33,1192.4657534246576,0.060553633217993084,118.0,0.7457627118644068
48.0,Male,67.3,1.61,173.0,139.0,59.0,0.86,659.0,Cardio,20.5,2.7,3.0,2.0,18.23,766.2790697674419,0.04011887072808321,114.0,0.7017543859649122
52.0,Female,73.5,1.78,181.0,162.0,67.0,2.0,1325.0,Yoga,21.1,2.3,3.0,3.0,18.08,662.5,0.03129251700680272,114.0,0.8333333333333334
18.0,Male,94.7,1.52,161.0,141.0,66.0,1.4,1446.0,Yoga,16.7,2.6,3.0,2.0,22.4,1032.857142857143,0.027455121436114043,95.0,0.7894736842105263
47.0,Male,40.0,1.89,177.0,139.0,69.0,1.3,902.0,HIIT,26.7,3.3,3.0,3.0,26.2,693.8461538461538,0.08249999999999999,108.0,0.6481481481481481
54.0,Female,63.5,1.51,192.0,147.0,70.0,1.23,526.0,Yoga,28.3,2.2,3.0,3.0,17.05,427.6422764227642,0.03464566929133858,122.0,0.6311475409836066
22.0,Female,60.1,1.71,198.0,161.0,70.0,1.04,533.0,HIIT,10.3,3.4,5.0,1.0,26.74,512.5,0.056572379367720464,128.0,0.7109375
43.0,Male,70.4,1.62,178.0,140.0,66.0,1.37,763.0,HIIT,29.1,3.4,3.0,1.0,17.91,556.934306569343,0.04829545454545454,112.0,0.6607142857142857
31.0,Male,40.0,1.77,181.0,127.0,51.0,0.76,1382.0,Cardio,15.3,2.6,4.0,2.0,14.09,1818.421052631579,0.065,130.0,0.5846153846153846
48.0,Male,55.5,1.5,183.0,133.0,51.0,0.73,830.0,Cardio,27.3,2.2,3.0,3.0,32.42,1136.986301369863,0.039639639639639644,132.0,0.6212121212121212
51.0,Male,75.7,1.73,163.0,147.0,57.0,1.02,406.0,Strength,21.8,1.5,3.0,3.0,22.86,398.03921568627453,0.019815059445178335,106.0,0.8490566037735849
23.0,Female,95.6,1.5,196.0,152.0,56.0,0.5,639.0,Yoga,25.2,3.2,2.0,1.0,13.38,1278.0,0.03347280334728034,140.0,0.6857142857142857
43.0,Male,102.5,1.79,190.0,138.0,69.0,1.54,844.0,Cardio,19.7,3.7,4.0,2.0,17.07,548.051948051948,0.03609756097560976,121.0,0.5702479338842975
50.0,Male,56.6,1.96,196.0,169.0,74.0,2.0,1299.0,Strength,24.8,1.6,3.0,2.0,20.69,649.5,0.028268551236749116,122.0,0.7786885245901639
30.0,Male,40.0,1.67,176.0,120.0,55.0,1.39,1710.0,Cardio,18.2,2.7,3.0,1.0,12.32,1230.2158273381297,0.0675,121.0,0.5371900826446281
25.0,Female,74.9,1.66,192.0,138.0,58.0,1.73,1766.0,HIIT,28.7,2.3,5.0,1.0,15.98,1020.8092485549133,0.03070761014686248,134.0,0.5970149253731343
19.0,Female,82.8,1.79,192.0,127.0,74.0,1.18,1140.0,Cardio,10.0,2.4,4.0,3.0,21.95,966.1016949152543,0.028985507246376812,118.0,0.4491525423728814
45.0,Female,40.0,1.93,177.0,141.0,56.0,1.44,1030.0,Strength,24.0,3.6,4.0,1.0,23.52,715.2777777777778,0.09,121.0,0.7024793388429752
41.0,Female,73.3,1.71,196.0,158.0,56.0,1.36,1234.0,Strength,30.1,3.2,4.0,3.0,25.83,907.3529411764705,0.043656207366985,140.0,0.7285714285714285
53.0,Male,55.3,1.98,177.0,169.0,51.0,0.83,1273.0,Strength,14.7,2.1,2.0,2.0,20.9,1533.7349397590363,0.0379746835443038,126.0,0.9365079365079365
35.0,Male,95.9,1.69,175.0,129.0,58.0,1.22,1674.0,Cardio,27.5,2.1,3.0,3.0,24.01,1372.1311475409836,0.021897810218978103,117.0,0.6068376068376068
33.0,Male,89.6,1.62,175.0,137.0,56.0,1.09,906.0,Cardio,23.9,1.6,3.0,1.0,25.68,831.1926605504586,0.01785714285714286,119.0,0.680672268907563
21.0,Male,86.3,1.86,167.0,143.0,73.0,1.26,1783.0,Cardio,27.1,3.1,3.0,2.0,12.93,1415.079365079365,0.03592120509849363,94.0,0.7446808510638298
27.0,Female,71.3,1.73,168.0,162.0,71.0,1.93,1105.0,HIIT,28.9,2.7,4.0,1.0,12.32,572.5388601036269,0.03786816269284713,97.0,0.9381443298969072
33.0,Male,42.7,1.82,196.0,145.0,68.0,1.24,1436.0,Yoga,26.3,3.7,4.0,1.0,42.84,1158.0645161290322,0.08665105386416862,128.0,0.6015625
33.0,Female,103.3,1.72,180.0,162.0,58.0,0.66,1104.0,Yoga,22.6,3.2,2.0,1.0,12.42,1672.7272727272727,0.030977734753146177,122.0,0.8524590163934426
33.0,Male,76.8,1.72,193.0,126.0,69.0,1.26,790.0,HIIT,31.8,3.3,4.0,1.0,25.47,626.984126984127,0.04296875,124.0,0.4596774193548387
23.0,Female,69.1,1.63,198.0,138.0,57.0,2.0,1549.0,Yoga,21.4,3.3,2.0,1.0,31.27,774.5,0.04775687409551375,141.0,0.574468085106383
30.0,Male,75.6,1.82,196.0,138.0,74.0,1.31,925.0,Cardio,32.4,3.3,3.0,3.0,15.35,706.1068702290077,0.04365079365079365,122.0,0.5245901639344263
18.0,Female,42.0,1.74,197.0,120.0,57.0,2.0,1236.0,Cardio,26.6,1.5,3.0,2.0,19.62,618.0,0.03571428571428571,140.0,0.45
56.0,Male,62.9,1.5,194.0,153.0,74.0,1.85,991.0,Yoga,23.2,2.4,3.0,2.0,32.25,535.6756756756756,0.03815580286168521,120.0,0.6583333333333333
22.0,Female,53.5,1.76,194.0,137.0,66.0,2.0,1395.0,Strength,13.1,2.3,5.0,2.0,17.16,697.5,0.04299065420560747,128.0,0.5546875
21.0,Female,90.7,1.75,190.0,135.0,54.0,1.03,1155.0,Cardio,28.0,2.3,3.0,2.0,12.66,1121.3592233009708,0.025358324145534728,136.0,0.5955882352941176
21.0,Male,74.7,1.59,161.0,169.0,74.0,1.08,1379.0,Yoga,15.2,2.5,3.0,2.0,21.53,1276.8518518518517,0.03346720214190094,87.0,1.0919540229885059
50.0,Male,82.6,1.71,164.0,160.0,63.0,1.33,1011.0,Yoga,22.4,3.6,5.0,2.0,12.32,760.1503759398496,0.04358353510895884,101.0,0.9603960396039604
27.0,Male,40.0,1.76,183.0,125.0,60.0,1.04,1783.0,Yoga,21.9,3.3,4.0,2.0,12.32,1714.423076923077,0.08249999999999999,123.0,0.5284552845528455
27.0,Female,70.1,1.58,169.0,156.0,63.0,0.82,797.0,Cardio,28.1,3.4,3.0,1.0,24.04,971.9512195121952,0.04850213980028531,106.0,0.8773584905660378
29.0,Female,40.2,1.7,184.0,152.0,70.0,1.82,744.0,Strength,13.2,2.6,3.0,2.0,18.63,408.79120879120876,0.06467661691542288,114.0,0.7192982456140351
19.0,Female,76.4,1.79,189.0,132.0,57.0,1.41,1414.0,HIIT,33.3,3.5,3.0,2.0,14.21,1002.8368794326242,0.04581151832460733,132.0,0.5681818181818182
39.0,Male,78.5,1.59,197.0,153.0,71.0,1.88,1009.0,Yoga,26.0,3.7,5.0,1.0,16.24,536.7021276595744,0.04713375796178344,126.0,0.6507936507936508
18.0,Female,72.1,1.79,194.0,169.0,71.0,1.89,716.0,Strength,16.7,3.2,2.0,2.0,12.32,378.83597883597884,0.04438280166435507,123.0,0.7967479674796748
26.0,Male,61.0,1.97,172.0,140.0,74.0,1.99,1298.0,Cardio,21.8,2.6,3.0,2.0,24.27,652.2613065326633,0.042622950819672135,98.0,0.673469387755102
20.0,Female,82.6,1.6,174.0,149.0,63.0,2.0,775.0,HIIT,22.9,3.3,2.0,2.0,15.06,387.5,0.039951573849878935,111.0,0.7747747747747747
34.0,Male,91.2,1.5,193.0,165.0,61.0,1.13,905.0,Strength,24.0,3.4,4.0,1.0,24.8,800.8849557522125,0.03728070175438596,132.0,0.7878787878787878
18.0,Male,64.2,1.61,167.0,147.0,65.0,1.17,1783.0,Cardio,25.9,2.1,3.0,2.0,12.83,1523.931623931624,0.03271028037383177,102.0,0.803921568627451
23.0,Male,46.7,1.65,164.0,159.0,68.0,1.81,1563.0,Yoga,15.8,2.5,4.0,2.0,19.8,863.5359116022099,0.05353319057815845,96.0,0.9479166666666666
28.0,Female,74.2,1.5,191.0,129.0,72.0,1.77,848.0,Strength,17.3,1.5,3.0,2.0,24.11,479.0960451977401,0.02021563342318059,119.0,0.4789915966386555
18.0,Female,64.0,1.51,176.0,129.0,74.0,1.18,992.0,Strength,26.7,3.4,5.0,3.0,14.98,840.677966101695,0.053125,102.0,0.5392156862745098
32.0,Male,52.8,1.61,169.0,169.0,70.0,0.88,1375.0,Strength,24.2,2.7,5.0,1.0,18.1,1562.5,0.05113636363636364,99.0,1.0
26.0,Male,65.3,1.77,164.0,147.0,56.0,1.2,1091.0,Yoga,30.8,1.6,3.0,3.0,21.49,909.1666666666667,0.02450229709035222,108.0,0.8425925925925926
47.0,Male,40.0,1.73,170.0,160.0,66.0,1.27,1249.0,Cardio,22.8,3.6,2.0,1.0,26.91,983.4645669291339,0.09,104.0,0.9038461538461539
26.0,Female,85.8,1.87,188.0,162.0,58.0,1.33,938.0,HIIT,24.3,2.8,4.0,2.0,18.34,705.2631578947368,0.03263403263403263,130.0,0.8
19.0,Male,40.0,1.59,187.0,152.0,73.0,1.52,948.0,Yoga,27.1,1.6,3.0,2.0,13.85,623.6842105263158,0.04,114.0,0.6929824561403509
26.0,Female,86.6,1.73,192.0,120.0,59.0,1.75,1102.0,HIIT,19.0,1.8,3.0,1.0,17.94,629.7142857142857,0.020785219399538108,133.0,0.45864661654135336
39.0,Male,70.7,1.58,189.0,163.0,66.0,1.69,1146.0,Yoga,21.9,3.2,3.0,1.0,21.17,678.1065088757397,0.04526166902404526,123.0,0.7886178861788617
37.0,Female,40.0,1.59,190.0,161.0,70.0,1.16,670.0,Strength,24.5,3.3,4.0,2.0,18.69,577.5862068965517,0.08249999999999999,120.0,0.7583333333333333
19.0,Female,66.7,1.73,172.0,146.0,71.0,1.18,589.0,HIIT,24.9,1.8,3.0,1.0,19.24,499.1525423728814,0.026986506746626684,101.0,0.7425742574257426
39.0,Female,72.1,1.52,172.0,151.0,65.0,1.09,1093.0,HIIT,28.2,2.7,2.0,1.0,20.85,1002.7522935779816,0.03744798890429959,107.0,0.8037383177570093
53.0,Male,80.5,1.64,173.0,120.0,60.0,1.26,735.0,Yoga,26.3,2.8,4.0,2.0,12.32,583.3333333333334,0.034782608695652174,113.0,0.5309734513274337
41.0,Male,77.0,1.5,190.0,146.0,56.0,1.3,1067.0,Strength,27.5,3.3,4.0,2.0,26.26,820.7692307692307,0.04285714285714286,134.0,0.6716417910447762
23.0,Male,117.8,1.88,168.0,167.0,55.0,1.35,1259.0,Strength,32.3,1.6,3.0,2.0,14.24,932.5925925925925,0.013582342954159594,113.0,0.9911504424778761
31.0,Female,76.2,1.64,169.0,137.0,72.0,0.74,1207.0,Strength,23.3,2.7,3.0,3.0,40.63,1631.081081081081,0.03543307086614173,97.0,0.6701030927835051
50.0,Female,57.3,1.72,197.0,133.0,56.0,2.0,950.0,Yoga,11.1,3.2,2.0,3.0,22.6,475.0,0.05584642233856894,141.0,0.5460992907801419
22.0,Female,103.1,1.72,168.0,166.0,59.0,1.07,978.0,HIIT,23.1,1.9,2.0,2.0,16.79,914.018691588785,0.01842870999030068,109.0,0.981651376146789
29.0,Female,77.4,1.69,179.0,132.0,74.0,1.11,712.0,Yoga,27.0,3.5,2.0,3.0,16.23,641.4414414414414,0.04521963824289405,105.0,0.5523809523809524
18.0,Male,84.1,1.78,194.0,145.0,64.0,2.0,686.0,Cardio,30.3,3.3,3.0,3.0,14.46,343.0,0.039239001189060645,130.0,0.6230769230769231
29.0,Male,40.0,1.86,180.0,169.0,63.0,1.26,986.0,Yoga,25.3,1.5,3.0,1.0,19.92,782.5396825396825,0.0375,117.0,0.905982905982906
42.0,Male,66.0,1.6,196.0,159.0,52.0,1.93,1042.0,Strength,16.4,3.5,4.0,2.0,17.81,539.8963730569949,0.05303030303030303,144.0,0.7430555555555556
51.0,Female,84.6,1.77,197.0,141.0,55.0,1.44,543.0,HIIT,23.4,2.9,5.0,3.0,24.89,377.08333333333337,0.034278959810874705,142.0,0.6056338028169014
51.0,Male,100.7,1.75,185.0,138.0,73.0,1.5,703.0,Strength,25.5,1.8,4.0,3.0,15.9,468.6666666666667,0.017874875868917575,112.0,0.5803571428571429
22.0,Male,58.6,2.0,165.0,169.0,57.0,2.0,1402.0,Strength,30.0,3.5,4.0,2.0,20.99,701.0,0.059726962457337884,108.0,1.037037037037037
21.0,Female,57.4,1.74,179.0,161.0,73.0,2.0,457.0,HIIT,27.7,2.5,3.0,1.0,24.67,228.5,0.04355400696864112,106.0,0.8301886792452831
21.0,Male,69.5,1.54,167.0,158.0,72.0,1.28,1044.0,Yoga,27.9,2.9,2.0,2.0,14.68,815.625,0.04172661870503597,95.0,0.9052631578947369
26.0,Female,42.2,1.91,174.0,127.0,72.0,1.65,455.0,Strength,23.6,2.9,3.0,2.0,24.27,275.75757575757575,0.06872037914691942,102.0,0.5392156862745098
18.0,Male,61.3,1.6,191.0,135.0,67.0,1.09,609.0,Strength,13.7,1.6,2.0,3.0,14.7,558.7155963302752,0.026101141924959218,124.0,0.5483870967741935
18.0,Male,66.6,1.62,192.0,156.0,58.0,1.3,1250.0,Cardio,21.3,3.2,5.0,1.0,12.58,961.5384615384615,0.048048048048048055,134.0,0.7313432835820896
37.0,Female,94.4,1.7,193.0,127.0,70.0,1.27,1183.0,HIIT,16.4,3.4,4.0,1.0,19.3,931.496062992126,0.03601694915254237,123.0,0.4634146341463415
45.0,Male,111.9,1.73,177.0,129.0,54.0,0.92,1267.0,Strength,18.3,2.6,4.0,1.0,12.32,1377.1739130434783,0.02323503127792672,123.0,0.6097560975609756
18.0,Female,92.0,1.79,199.0,169.0,56.0,1.77,1105.0,Strength,14.4,2.8,2.0,1.0,20.25,624.2937853107345,0.03043478260869565,143.0,0.7902097902097902
18.0,Female,65.3,1.76,176.0,167.0,58.0,1.21,912.0,Strength,28.4,3.6,2.0,2.0,25.72,753.7190082644628,0.0551301684532925,118.0,0.923728813559322
51.0,Male,61.1,1.82,165.0,163.0,57.0,1.19,1171.0,Yoga,31.7,2.5,4.0,3.0,45.75,984.0336134453783,0.0409165302782324,108.0,0.9814814814814815
18.0,Female,96.0,1.82,198.0,144.0,58.0,1.19,323.0,Yoga,23.8,1.8,3.0,1.0,12.32,271.42857142857144,0.01875,140.0,0.6142857142857143
27.0,Female,89.7,1.67,172.0,130.0,64.0,1.46,729.0,Yoga,27.7,3.4,4.0,2.0,17.56,499.3150684931507,0.0379041248606466,108.0,0.6111111111111112
34.0,Female,61.0,1.69,190.0,159.0,63.0,0.99,1040.0,Cardio,23.6,3.6,5.0,3.0,18.07,1050.5050505050506,0.05901639344262295,127.0,0.7559055118110236
31.0,Female,75.6,1.57,163.0,152.0,71.0,0.96,668.0,Yoga,25.8,2.3,4.0,1.0,26.35,695.8333333333334,0.03042328042328042,92.0,0.8804347826086957
23.0,Female,40.0,1.76,181.0,143.0,71.0,1.08,1442.0,Yoga,25.7,3.3,5.0,3.0,12.32,1335.185185185185,0.08249999999999999,110.0,0.6545454545454545
54.0,Female,46.8,1.67,181.0,169.0,74.0,1.48,1030.0,Strength,25.5,1.5,4.0,1.0,22.04,695.9459459459459,0.032051282051282055,107.0,0.8878504672897196
19.0,Female,90.6,1.85,187.0,131.0,68.0,1.67,607.0,HIIT,27.5,3.3,2.0,2.0,19.15,363.4730538922156,0.03642384105960265,119.0,0.5294117647058824
47.0,Female,90.8,1.67,186.0,120.0,74.0,1.43,506.0,Strength,32.0,2.7,3.0,3.0,18.39,353.84615384615387,0.029735682819383262,112.0,0.4107142857142857
33.0,Female,129.9,1.69,168.0,152.0,74.0,1.61,810.0,Strength,27.5,3.5,3.0,2.0,23.37,503.1055900621118,0.026943802925327172,94.0,0.8297872340425532
50.0,Female,69.3,1.73,162.0,126.0,62.0,1.33,1138.0,Strength,25.6,1.5,3.0,1.0,22.79,855.6390977443608,0.021645021645021648,100.0,0.64
19.0,Female,40.0,1.77,179.0,139.0,74.0,1.22,1173.0,Yoga,27.7,1.6,3.0,3.0,19.2,961.4754098360656,0.04,105.0,0.6190476190476191
27.0,Male,112.6,1.79,174.0,167.0,60.0,0.69,1282.0,Strength,28.6,1.5,2.0,1.0,22.96,1857.9710144927537,0.013321492007104797,114.0,0.9385964912280702
49.0,Male,54.2,1.64,182.0,147.0,64.0,0.95,914.0,Strength,19.0,3.2,2.0,2.0,23.01,962.1052631578948,0.05904059040590406,118.0,0.7033898305084746
46.0,Male,108.9,1.86,162.0,165.0,74.0,1.42,936.0,Strength,22.2,1.9,4.0,2.0,27.29,659.1549295774648,0.01744719926538108,88.0,1.0340909090909092
37.0,Female,69.4,1.61,173.0,169.0,66.0,1.09,948.0,Strength,28.3,1.5,2.0,1.0,12.32,869.7247706422017,0.021613832853025934,107.0,0.9626168224299065
52.0,Male,40.0,1.6,194.0,146.0,73.0,1.48,1156.0,Yoga,23.4,2.3,4.0,2.0,27.66,781.081081081081,0.057499999999999996,121.0,0.6033057851239669
26.0,Male,43.2,1.8,185.0,149.0,52.0,1.87,1019.0,Cardio,23.5,2.1,4.0,2.0,27.59,544.9197860962566,0.04861111111111111,133.0,0.7293233082706767
45.0,Female,68.7,1.7,179.0,126.0,74.0,1.05,1161.0,Cardio,22.9,3.1,4.0,3.0,24.13,1105.7142857142858,0.045123726346433767,105.0,0.49523809523809526
18.0,Female,61.1,1.74,191.0,159.0,69.0,1.36,1311.0,HIIT,15.6,3.4,2.0,2.0,16.61,963.970588235294,0.055646481178396066,122.0,0.7377049180327869
38.0,Male,85.5,1.77,175.0,156.0,50.0,1.13,766.0,HIIT,14.6,3.4,2.0,1.0,16.38,677.8761061946904,0.039766081871345026,125.0,0.848
18.0,Female,50.1,1.8,174.0,125.0,50.0,1.38,1185.0,HIIT,30.8,3.4,3.0,2.0,29.04,858.6956521739131,0.06786427145708583,124.0,0.6048387096774194
45.0,Male,129.9,1.75,197.0,154.0,73.0,1.97,757.0,Cardio,23.5,2.4,5.0,1.0,36.13,384.26395939086296,0.018475750577367205,124.0,0.6532258064516129
47.0,Female,93.3,1.73,184.0,123.0,62.0,1.45,998.0,Yoga,15.1,1.7,4.0,2.0,12.32,688.2758620689656,0.01822079314040729,122.0,0.5
45.0,Female,73.7,1.7,190.0,167.0,67.0,1.11,1100.0,Yoga,29.1,1.8,2.0,1.0,15.88,990.9909909909909,0.024423337856173677,123.0,0.8130081300813008
55.0,Female,69.4,1.56,175.0,134.0,70.0,1.48,734.0,Yoga,16.8,2.8,4.0,2.0,23.63,495.94594594594594,0.04034582132564841,105.0,0.6095238095238096
18.0,Male,86.1,2.0,180.0,158.0,72.0,1.27,1173.0,HIIT,19.7,3.5,2.0,3.0,13.06,923.6220472440945,0.04065040650406505,108.0,0.7962962962962963
20.0,Female,65.3,1.5,198.0,128.0,50.0,0.97,906.0,Cardio,31.2,3.4,2.0,1.0,21.03,934.020618556701,0.05206738131699847,148.0,0.527027027027027
18.0,Female,40.0,1.77,189.0,137.0,74.0,0.6,829.0,Cardio,24.7,2.6,4.0,1.0,16.35,1381.6666666666667,0.065,115.0,0.5478260869565217
46.0,Female,40.8,1.71,191.0,162.0,52.0,0.93,903.0,Yoga,14.2,1.9,2.0,2.0,39.04,970.9677419354838,0.04656862745098039,139.0,0.7913669064748201
43.0,Male,56.4,1.8,174.0,161.0,74.0,1.03,327.0,Strength,10.0,3.2,3.0,1.0,21.21,317.4757281553398,0.056737588652482275,100.0,0.87
45.0,Female,60.7,1.63,170.0,139.0,74.0,1.18,1356.0,Cardio,10.0,3.3,3.0,3.0,12.32,1149.1525423728815,0.0543657331136738,96.0,0.6770833333333334
43.0,Female,40.0,1.69,187.0,162.0,66.0,0.9,886.0,Strength,28.0,2.2,2.0,1.0,26.48,984.4444444444445,0.05500000000000001,121.0,0.7933884297520661
29.0,Female,84.4,1.67,184.0,160.0,74.0,1.28,1475.0,Yoga,10.0,2.1,5.0,2.0,17.62,1152.34375,0.024881516587677725,110.0,0.7818181818181819
18.0,Female,67.5,1.71,185.0,166.0,58.0,1.81,1162.0,Cardio,10.6,3.5,3.0,2.0,37.91,641.988950276243,0.05185185185185185,127.0,0.8503937007874016
21.0,Female,62.1,1.68,173.0,158.0,71.0,1.23,1186.0,Yoga,26.4,3.5,4.0,1.0,15.6,964.2276422764228,0.05636070853462158,102.0,0.8529411764705882
41.0,Male,83.7,1.92,161.0,163.0,59.0,1.37,1308.0,Cardio,21.4,1.5,2.0,2.0,17.48,954.7445255474452,0.017921146953405017,102.0,1.0196078431372548
26.0,Female,80.6,1.86,195.0,127.0,53.0,2.0,564.0,Strength,23.1,1.5,3.0,2.0,29.21,282.0,0.01861042183622829,142.0,0.5211267605633803
33.0,Male,60.8,1.78,189.0,147.0,73.0,1.04,951.0,Cardio,27.3,3.3,4.0,2.0,18.69,914.4230769230769,0.054276315789473686,116.0,0.6379310344827587
18.0,Male,44.8,1.81,164.0,146.0,57.0,1.2,742.0,HIIT,23.5,3.3,4.0,3.0,19.04,618.3333333333334,0.07366071428571429,107.0,0.8317757009345794
21.0,Male,62.3,1.91,198.0,141.0,51.0,1.47,1394.0,Yoga,22.7,1.8,3.0,2.0,17.4,948.2993197278912,0.028892455858747997,147.0,0.6122448979591837
49.0,Female,97.4,1.67,171.0,132.0,72.0,1.97,1091.0,Cardio,30.4,3.6,3.0,1.0,12.32,553.8071065989848,0.03696098562628337,99.0,0.6060606060606061
19.0,Male,51.4,1.78,167.0,154.0,70.0,2.0,1218.0,Yoga,29.8,2.1,3.0,2.0,13.61,609.0,0.04085603112840467,97.0,0.865979381443299
31.0,Male,79.1,1.74,192.0,167.0,74.0,0.93,1157.0,Cardio,18.7,1.9,2.0,3.0,13.83,1244.0860215053763,0.02402022756005057,118.0,0.788135593220339
43.0,Male,57.5,2.0,172.0,126.0,64.0,1.4,735.0,Cardio,16.9,2.1,3.0,1.0,20.98,525.0,0.036521739130434785,108.0,0.5740740740740741
43.0,Female,70.6,1.71,193.0,148.0,54.0,1.28,725.0,Cardio,27.1,3.6,3.0,1.0,22.55,566.40625,0.0509915014164306,139.0,0.6762589928057554
18.0,Female,72.5,1.79,173.0,140.0,67.0,1.34,1629.0,Strength,27.3,2.7,5.0,1.0,19.58,1215.6716417910447,0.03724137931034483,106.0,0.6886792452830188
44.0,Female,68.0,1.66,182.0,146.0,68.0,0.82,1278.0,HIIT,20.7,3.0,5.0,1.0,16.02,1558.5365853658539,0.04411764705882353,114.0,0.6842105263157895
21.0,Female,121.6,1.78,182.0,151.0,50.0,1.81,1242.0,Yoga,21.0,3.5,4.0,2.0,16.63,686.1878453038673,0.028782894736842108,132.0,0.7651515151515151
44.0,Male,55.1,1.9,196.0,165.0,55.0,1.26,901.0,Strength,26.9,2.6,3.0,1.0,22.13,715.0793650793651,0.047186932849364795,141.0,0.7801418439716312
58.0,Female,51.2,1.72,165.0,139.0,70.0,0.79,1612.0,Yoga,20.6,2.1,3.0,3.0,36.29,2040.506329113924,0.041015625,95.0,0.7263157894736842
35.0,Female,60.8,1.64,161.0,127.0,74.0,1.57,1132.0,Yoga,20.7,3.7,3.0,3.0,19.54,721.0191082802547,0.060855263157894746,87.0,0.6091954022988506
18.0,Male,49.8,1.96,199.0,162.0,74.0,1.64,996.0,Strength,24.3,2.3,4.0,2.0,14.35,607.3170731707318,0.04618473895582329,125.0,0.704
